OTU ID	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	taxonomy
OTU845	3	4	1	0	0	0	0	0	0	0	0	0	100%|Fungi_sp|SH230936.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU846	0	0	1	0	0	6	0	1	0	0	0	1	7%|Junghuhnia_autumnale|SH204020.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Polyporales;f_Meruliaceae;g_Junghuhnia
OTU847	0	0	0	0	0	0	1	6	1	0	0	0	5%|Basidiomycota_sp|SH200585.06FUk_Fungi;p_Basidiomycota;c_Basidiomycota_unidentified;o_Basidiomycota_unidentified_1;f_Basidiomycota_unidentified_1;g_Basidiomycota_unidentified_1_1
OTU848	0	0	0	0	0	0	0	0	0	0	7	0	5%|Venturiaceae_sp|SH232828.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Venturiales;f_Venturiaceae;g_Venturiaceae_unidentified
OTU849	0	0	0	0	0	0	0	0	0	0	0	8	16%|Dothideomycetes_sp|SH190505.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Dothideomycetes_unidentified;f_Dothideomycetes_unidentified_1;g_Dothideomycetes_unidentified_1
OTU850	0	0	0	8	0	0	0	0	0	0	0	0	37%|Basidiomycota_sp|SH217991.06FUk_Fungi;p_Basidiomycota;c_Basidiomycota_unidentified;o_Basidiomycota_unidentified_1;f_Basidiomycota_unidentified_1;g_Basidiomycota_unidentified_1_1
OTU851	0	0	0	0	0	0	0	0	0	7	0	0	4%|Corollospora_fusca|SH227352.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Microascales;f_Halosphaeriaceae;g_Corollospora
OTU852	1	0	7	0	0	0	0	3	0	0	0	0	30%|Corollospora_fusca|SH227352.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Microascales;f_Halosphaeriaceae;g_Corollospora
OTU853	2	7	2	0	0	0	0	0	0	0	0	0	4%|Rhodotorula_lamellibrachiae|SH227552.06FUk_Fungi;p_Basidiomycota;c_Microbotryomycetes;o_Sporidiobolales;f_Incertae_sedis_25;g_Rhodotorula
OTU854	0	0	0	0	0	0	0	0	0	0	0	7	13%|Ramicandelaber_sp_HMH_2010a|SH237136.06FUk_Fungi;p_Zygomycota;c_Incertae_sedis_10;o_Kickxellales;f_Kickxellaceae;g_Ramicandelaber
OTU855	4	2	2	0	0	0	0	0	0	0	0	0	11%|Knufia_perforans|SH209750.06FUk_Fungi;p_Ascomycota;c_Incertae_sedis_14;o_Incertae_sedis_15;f_Incertae_sedis_16;g_Knufia
OTU856	6	2	0	0	0	0	0	0	0	0	0	0	83%|Scutellinia_sp|SH212832.06FUk_Fungi;p_Ascomycota;c_Pezizomycetes;o_Pezizales;f_Pyronemataceae;g_Scutellinia
OTU857	0	0	0	0	0	0	5	0	3	0	0	0	12%|Ramaria_sp_5_RG_2012|SH199234.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Gomphales;f_Gomphaceae;g_Ramaria
OTU858	0	0	0	7	0	0	0	0	0	0	0	0	60%|Chaetosphaeria_pygmaea|SH208091.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Chaetosphaeriales;f_Chaetosphaeriaceae;g_Chaetosphaeria
OTU859	0	0	0	0	0	0	0	0	0	0	0	8	13%|Fungi_sp|SH241408.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU860	0	2	1	0	0	0	3	1	1	0	0	0	13%|Fungi_sp|SH237007.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU861	0	0	0	0	0	0	0	0	0	8	0	0	8%|Naumovozyma_sp_QMW_2012|SH236489.06FUk_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Saccharomycetaceae;g_Naumovozyma
OTU862	0	0	0	0	0	0	0	0	0	0	7	0	9%|Retroconis_fusiformis|SH234970.06FUk_Fungi;p_Ascomycota;c_Incertae_sedis_14;o_Incertae_sedis_15;f_Incertae_sedis_16;g_Retroconis
OTU863	0	0	0	0	0	0	1	6	1	0	0	0	45%|Retroconis_fusiformis|SH234970.06FUk_Fungi;p_Ascomycota;c_Incertae_sedis_14;o_Incertae_sedis_15;f_Incertae_sedis_16;g_Retroconis
OTU864	0	5	1	0	0	0	0	0	0	0	0	0	10%|Sebacinaceae_sp|SH231697.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Sebacinales;f_Sebacinaceae;g_Sebacinaceae_unidentified
OTU865	0	7	0	0	0	0	0	0	0	0	0	0	41%|Amaurodon_mustialaensis|SH227693.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Thelephorales;f_Thelephoraceae;g_Amaurodon
OTU866	0	0	0	0	7	7	0	0	0	0	0	0	100%|Exobasidiomycetes_sp|SH199847.06FUk_Fungi;p_Basidiomycota;c_Exobasidiomycetes;o_Exobasidiomycetes_unidentified;f_Exobasidiomycetes_unidentified_1;g_Exobasidiomycetes_unidentified_1
OTU867	0	0	0	0	0	0	0	0	0	0	6	0	3%|Ophiocordyceps_formicarum|SH230805.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Ophiocordycipitaceae;g_Ophiocordyceps
OTU868	0	0	0	0	0	0	0	6	0	0	0	0	7%|Clitocybula_atroalba|SH219727.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Marasmiaceae;g_Clitocybula
OTU869	0	0	0	0	0	0	0	6	0	0	0	0	95%|Fungi_sp|SH190172.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU870	2	3	3	0	0	0	0	1	1	0	0	0	5%|Rhodotorula_lamellibrachiae|SH227552.06FUk_Fungi;p_Basidiomycota;c_Microbotryomycetes;o_Sporidiobolales;f_Incertae_sedis_25;g_Rhodotorula
OTU871	4	2	0	0	0	0	0	0	0	1	6	0	6%|Talaromyces_leycettanus|SH218653.06FUk_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales;f_Trichocomaceae;g_Talaromyces
OTU872	0	0	0	0	0	0	0	0	0	6	0	0	87%|Sporormiaceae_sp|SH190469.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Sporormiaceae;g_Sporormiaceae_unidentified
OTU873	0	0	0	0	0	7	0	0	0	0	0	0	34%|Archaeorhizomyces_sp|SH240529.06FUk_Fungi;p_Ascomycota;c_Archaeorhizomycetes;o_Archaeorhizomycetales;f_Archaeorhizomycetaceae;g_Archaeorhizomyces
OTU874	0	0	0	8	0	0	0	0	0	0	0	0	6%|Eucasphaeria_capensis|SH230370.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Incertae_sedis_7;f_Incertae_sedis_31;g_Eucasphaeria
OTU875	0	0	0	0	0	0	0	0	0	0	6	0	9%|Tremellales_sp|SH229402.06FUk_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Tremellales_unidentified;g_Tremellales_unidentified_1
OTU876	0	0	0	0	0	0	3	0	4	0	0	0	7%|Tremellales_sp|SH229402.06FUk_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Tremellales_unidentified;g_Tremellales_unidentified_1
OTU877	6	0	0	0	0	0	0	0	0	0	0	0	18%|Ascomycota_sp|SH226463.06FUk_Fungi;p_Ascomycota;c_Ascomycota_unidentified;o_Ascomycota_unidentified_1;f_Ascomycota_unidentified_1;g_Ascomycota_unidentified_1_1
OTU878	0	7	0	0	0	0	0	0	4	0	0	0	12%|Lasiosphaeris_sp_1_ANM_2011|SH234362.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Lasiosphaeriaceae;g_Lasiosphaeris
OTU879	0	0	0	0	0	0	0	0	0	0	6	0	20%|Acremonium_sp|SH234064.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Incertae_sedis_3;g_Acremonium
OTU880	0	3	0	0	0	0	0	2	2	0	0	0	4%|Acaulospora_nivalis|SH195301.06FUk_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Acaulosporaceae;g_Acaulospora
OTU881	0	0	12	0	0	0	0	0	0	0	0	0	100%|Peniophora_sp|SH218352.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Russulales;f_Peniophoraceae;g_Peniophora
OTU882	0	0	0	6	0	0	0	0	0	0	0	0	2%|Venturiaceae_sp|SH232828.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Venturiales;f_Venturiaceae;g_Venturiaceae_unidentified
OTU883	0	0	0	0	0	0	0	0	0	0	0	7	54%|Fungi_sp|SH235187.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU884	6	0	0	0	0	0	0	0	1	0	0	0	6%|Tremellales_sp|SH229402.06FUk_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Tremellales_unidentified;g_Tremellales_unidentified_1
OTU885	0	0	6	0	0	0	1	0	0	0	0	0	18%|Mortierella_sp|SH227414.06FUk_Fungi;p_Zygomycota;c_Incertae_sedis_10;o_Mortierellales;f_Mortierellaceae;g_Mortierella
OTU886	0	0	0	0	0	0	0	0	0	6	0	0	5%|Acaulospora_nivalis|SH195301.06FUk_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Acaulosporaceae;g_Acaulospora
OTU887	0	6	2	0	0	0	0	0	0	0	0	0	76%|Sordariomycetes_sp|SH235314.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariomycetes_unidentified;f_Sordariomycetes_unidentified_1;g_Sordariomycetes_unidentified_1
OTU888	0	0	0	0	0	0	0	0	0	0	6	0	21%|Colletotrichum_dracaenophilum|SH233488.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Incertae_sedis_7;f_Glomerellaceae;g_Colletotrichum
OTU889	0	0	0	8	0	0	0	0	0	0	0	0	6%|Stagonospora_sp_4/99_1|SH212903.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Phaeosphaeriaceae;g_Stagonospora
OTU890	0	0	0	0	0	0	0	0	0	6	0	0	87%|Rhodotorula_minuta|SH227535.06FUk_Fungi;p_Basidiomycota;c_Microbotryomycetes;o_Sporidiobolales;f_Incertae_sedis_25;g_Rhodotorula
OTU891	0	0	0	0	0	0	0	0	0	6	0	0	21%|Meliniomyces_sp|SH207230.06FUk_Fungi;p_Ascomycota;c_Leotiomycetes;o_Incertae_sedis;f_Incertae_sedis_1;g_Meliniomyces
OTU892	0	5	0	0	0	0	0	4	1	0	1	0	5%|Sebacinales_Group_B_sp|SH203727.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Sebacinales;f_Sebacinales_Group_B;g_Sebacinales_Group_B_unidentified
OTU893	0	7	1	0	0	0	0	0	0	0	0	0	10%|Cladoriella_eucalypti|SH233933.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Incertae_sedis_8;f_Incertae_sedis_19;g_Cladoriella
OTU894	0	0	0	0	0	0	4	0	2	0	0	0	3%|Knufia_perforans|SH209750.06FUk_Fungi;p_Ascomycota;c_Incertae_sedis_14;o_Incertae_sedis_15;f_Incertae_sedis_16;g_Knufia
OTU895	0	0	0	0	6	0	0	0	0	0	0	0	63%|Articulospora_sp|SH191098.06FUk_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales;f_Helotiaceae;g_Articulospora
OTU896	0	2	0	0	0	0	0	4	0	0	0	0	15%|Gigasporaceae_sp|SH197034.06FUk_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Gigasporaceae;g_Gigasporaceae_unidentified
OTU897	0	0	0	0	0	4	0	0	0	0	8	0	91%|Mycosphaerella_vietnamensis|SH220692.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Capnodiales;f_Mycosphaerellaceae;g_Mycosphaerella
OTU898	0	6	0	0	0	0	0	0	0	0	0	0	1%|Pulchromyces_fimicola|SH227367.06FUk_Fungi;p_Ascomycota;c_Incertae_sedis_14;o_Incertae_sedis_15;f_Incertae_sedis_16;g_Pulchromyces
OTU899	0	0	0	0	0	0	6	0	0	0	0	0	19%|Synchytrium_endobioticum|SH234051.06FUk_Fungi;p_Chytridiomycota;c_Chytridiomycetes;o_Chytridiales;f_Synchytriaceae;g_Synchytrium
OTU900	2	1	3	0	0	0	0	0	0	0	0	0	1%|Glomeraceae_sp|SH229314.06FUk_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Glomerales;f_Glomeraceae;g_Glomeraceae_unidentified
OTU901	0	3	0	3	0	0	0	0	0	0	0	0	10%|Pulchromyces_fimicola|SH227367.06FUk_Fungi;p_Ascomycota;c_Incertae_sedis_14;o_Incertae_sedis_15;f_Incertae_sedis_16;g_Pulchromyces
OTU902	0	0	0	0	0	0	3	0	0	1	3	0	3%|Rhodotorula_lamellibrachiae|SH227552.06FUk_Fungi;p_Basidiomycota;c_Microbotryomycetes;o_Sporidiobolales;f_Incertae_sedis_25;g_Rhodotorula
OTU903	4	4	0	0	0	0	0	0	0	0	3	0	97%|Torula_sp|SH230789.06FUk_Fungi;p_Ascomycota;c_Incertae_sedis_14;o_Incertae_sedis_15;f_Incertae_sedis_16;g_Torula
OTU904	0	3	0	0	0	0	8	31	17	0	0	3	93%|Pseudallescheria_angusta|SH210193.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Microascales;f_Microascaceae;g_Pseudallescheria
OTU905	4	2	0	0	0	0	1	0	0	0	0	0	9%|Fungi_sp|SH235187.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU906	0	0	0	0	0	0	0	0	1	5	0	0	45%|Ramicandelaber_sp_HMH_2010a|SH237136.06FUk_Fungi;p_Zygomycota;c_Incertae_sedis_10;o_Kickxellales;f_Kickxellaceae;g_Ramicandelaber
OTU907	0	0	0	0	0	0	0	6	0	0	0	0	80%|Onygenales_sp|SH239736.06FUk_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Onygenales;f_Onygenales_unidentified;g_Onygenales_unidentified_1
OTU908	0	0	0	0	0	0	0	0	0	0	0	6	30%|Sordariomycetes_sp|SH237144.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariomycetes_unidentified;f_Sordariomycetes_unidentified_1;g_Sordariomycetes_unidentified_1
OTU909	6	0	0	0	0	0	0	0	0	0	0	0	71%|Atheliaceae_sp|SH210848.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Atheliales;f_Atheliaceae;g_Atheliaceae_unidentified
OTU910	4	3	0	0	0	0	0	0	0	0	0	0	23%|Naumovozyma_sp_QMW_2012|SH236489.06FUk_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Saccharomycetaceae;g_Naumovozyma
OTU911	0	0	0	0	0	0	0	0	0	5	0	1	5%|Wolfiporia_cocos|SH241486.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Polyporales;f_Polyporaceae;g_Wolfiporia
OTU912	0	4	1	0	0	0	0	2	0	0	0	0	3%|Glomeromycota_sp|SH234684.06FUk_Fungi;p_Glomeromycota;c_Glomeromycota_unidentified;o_Glomeromycota_unidentified_1;f_Glomeromycota_unidentified_1;g_Glomeromycota_unidentified_1_1
OTU913	0	0	0	0	0	0	0	0	0	1	7	0	44%|Fungi_sp|SH230936.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU914	0	0	0	0	0	0	0	0	0	8	0	0	11%|Chytridiomycota_sp|SH236624.06FUk_Fungi;p_Chytridiomycota;c_Chytridiomycota_unidentified;o_Chytridiomycota_unidentified_1;f_Chytridiomycota_unidentified_1;g_Chytridiomycota_unidentified_1_1
OTU915	0	0	0	0	0	0	2	3	1	0	0	0	78%|Fungi_sp|SH205662.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU916	6	0	0	0	0	0	0	0	0	0	0	0	56%|Sebacina_sp|SH231607.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Sebacinales;f_Sebacinaceae;g_Sebacina
OTU917	6	0	0	0	0	0	0	0	0	0	0	0	86%|Podospora_sp|SH222041.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Lasiosphaeriaceae;g_Podospora
OTU918	0	0	0	0	0	0	0	0	0	0	0	7	26%|Ramicandelaber_sp_HMH_2010b|SH237553.06FUk_Fungi;p_Zygomycota;c_Incertae_sedis_10;o_Kickxellales;f_Kickxellaceae;g_Ramicandelaber
OTU919	0	5	0	0	0	0	2	2	0	0	0	0	97%|Pleosporaceae_sp|SH224799.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Pleosporaceae;g_Pleosporaceae_unidentified
OTU920	0	0	0	0	0	0	2	7	0	0	0	0	4%|Pseudomassaria_chondrospora|SH230357.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Xylariales;f_Hyponectriaceae;g_Pseudomassaria
OTU921	2	0	2	0	0	0	0	1	1	0	0	0	0%|Gigasperma_cryptica|SH191964.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Cortinariaceae;g_Gigasperma
OTU922	0	0	0	0	0	0	0	1	4	0	0	0	100%|Pleosporales_sp|SH227427.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Pleosporales_unidentified;g_Pleosporales_unidentified_1
OTU923	0	0	0	0	0	0	0	0	6	0	0	0	7%|Ramaria_rubribrunnescens|SH221766.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Gomphales;f_Gomphaceae;g_Ramaria
OTU924	0	0	0	0	0	0	0	0	0	0	0	6	8%|Pulchromyces_fimicola|SH227367.06FUk_Fungi;p_Ascomycota;c_Incertae_sedis_14;o_Incertae_sedis_15;f_Incertae_sedis_16;g_Pulchromyces
OTU925	0	0	0	0	0	0	2	4	1	0	0	0	9%|Phymatotrichopsis_omnivora|SH207548.06FUk_Fungi;p_Ascomycota;c_Pezizomycetes;o_Pezizales;f_Rhizinaceae;g_Phymatotrichopsis
OTU926	0	0	0	6	0	0	0	0	0	0	0	0	3%|Russulaceae_sp|SH203580.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Russulales;f_Russulaceae;g_Russulaceae_unidentified
OTU927	5	0	0	0	0	0	0	0	0	0	0	0	78%|Nectria_ramulariae|SH217316.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae;g_Nectria
OTU928	0	5	0	0	0	0	0	0	0	0	0	0	7%|Olpidium_bornovanus|SH229162.06FUk_Fungi;p_Chytridiomycota;c_Chytridiomycetes;o_Olpidiales;f_Olpidiaceae;g_Olpidium
OTU929	0	1	4	0	0	0	0	0	0	0	0	0	6%|Mortierella_sp|SH214852.06FUk_Fungi;p_Zygomycota;c_Incertae_sedis_10;o_Mortierellales;f_Mortierellaceae;g_Mortierella
OTU930	3	2	1	0	0	0	0	0	0	0	0	0	7%|Inocybaceae_sp|SH201549.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Agaricales;f_Inocybaceae;g_Inocybaceae_unidentified
OTU931	0	5	0	0	0	0	0	0	0	0	0	0	4%|Fungi_sp|SH235187.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU932	1	0	10	0	0	0	0	0	0	0	0	0	4%|Pulchromyces_fimicola|SH227367.06FUk_Fungi;p_Ascomycota;c_Incertae_sedis_14;o_Incertae_sedis_15;f_Incertae_sedis_16;g_Pulchromyces
OTU933	0	0	0	0	0	0	1	3	1	0	0	0	16%|Pannaria_pallida|SH229354.06FUk_Fungi;p_Ascomycota;c_Lecanoromycetes;o_Peltigerales;f_Pannariaceae;g_Pannaria
OTU934	0	4	3	0	0	0	0	1	0	0	0	2	12%|Ophiocordyceps_rubiginosiperitheciata|SH227646.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Ophiocordycipitaceae;g_Ophiocordyceps
OTU935	0	0	0	0	0	0	0	0	6	0	0	0	11%|Junghuhnia_autumnale|SH204020.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Polyporales;f_Meruliaceae;g_Junghuhnia
OTU936	0	0	0	0	0	5	0	0	0	0	0	0	20%|Basidiomycota_sp|SH217991.06FUk_Fungi;p_Basidiomycota;c_Basidiomycota_unidentified;o_Basidiomycota_unidentified_1;f_Basidiomycota_unidentified_1;g_Basidiomycota_unidentified_1_1
OTU937	0	0	0	0	0	0	0	0	0	5	0	0	83%|Sarcinomyces_sp_MA_4649|SH230538.06FUk_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Incertae_sedis_18;f_Incertae_sedis_40;g_Sarcinomyces
OTU938	0	0	0	5	0	0	0	0	0	0	0	0	3%|Basidiomycota_sp|SH217991.06FUk_Fungi;p_Basidiomycota;c_Basidiomycota_unidentified;o_Basidiomycota_unidentified_1;f_Basidiomycota_unidentified_1;g_Basidiomycota_unidentified_1_1
OTU939	0	0	0	6	0	0	0	0	0	0	0	0	93%|Hydropisphaera_sp|SH235787.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Bionectriaceae;g_Hydropisphaera
OTU940	0	0	0	0	0	0	0	5	0	0	0	0	6%|Scutellospora_heterogama|SH197032.06FUk_Fungi;p_Glomeromycota;c_Glomeromycetes;o_Diversisporales;f_Gigasporaceae;g_Scutellospora
OTU941	0	0	0	0	0	0	5	0	0	0	0	0	17%|Naumovozyma_sp_QMW_2012|SH236489.06FUk_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Saccharomycetaceae;g_Naumovozyma
OTU942	0	0	0	5	0	0	0	0	0	0	0	0	13%|Arthrobotrys_oligospora|SH220558.06FUk_Fungi;p_Ascomycota;c_Orbiliomycetes;o_Orbiliales;f_Orbiliaceae;g_Arthrobotrys
OTU943	0	0	0	5	0	0	0	0	0	0	0	0	11%|Chytridiomycota_sp|SH233268.06FUk_Fungi;p_Chytridiomycota;c_Chytridiomycota_unidentified;o_Chytridiomycota_unidentified_1;f_Chytridiomycota_unidentified_1;g_Chytridiomycota_unidentified_1_1
OTU944	0	0	0	0	0	0	0	0	5	0	0	0	8%|Sordariomycetes_sp|SH240558.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariomycetes_unidentified;f_Sordariomycetes_unidentified_1;g_Sordariomycetes_unidentified_1
OTU945	0	0	0	0	0	0	0	0	0	5	0	0	100%|Ustilago_crameri|SH207153.06FUk_Fungi;p_Basidiomycota;c_Ustilaginomycetes;o_Ustilaginales;f_Ustilaginaceae;g_Ustilago
OTU946	0	0	0	0	0	0	3	0	3	0	0	0	4%|Nectria_aurantiaca|SH205600.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Hypocreales;f_Nectriaceae;g_Nectria
OTU947	4	0	1	0	0	0	1	3	1	0	2	0	1%|Ramichloridium_biverticillatum|SH196660.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Capnodiales;f_Mycosphaerellaceae;g_Ramichloridium
OTU948	4	0	0	0	0	0	0	0	3	0	0	0	100%|Phialosimplex_chlamydosporus|SH213237.06FUk_Fungi;p_Ascomycota;c_Eurotiomycetes;o_Eurotiales;f_Trichocomaceae;g_Phialosimplex
OTU949	0	0	0	0	0	0	1	4	0	0	0	0	100%|Leptosphaerulina_chartarum|SH227423.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Incertae_sedis_13;g_Leptosphaerulina
OTU950	0	0	0	0	0	0	0	0	5	0	0	0	91%|Preussia_sp|SH190487.06FUk_Fungi;p_Ascomycota;c_Dothideomycetes;o_Pleosporales;f_Sporormiaceae;g_Preussia
OTU951	5	0	0	0	0	0	0	0	0	0	0	0	100%|Amphinema_sp|SH210846.06FUk_Fungi;p_Basidiomycota;c_Agaricomycetes;o_Atheliales;f_Atheliaceae;g_Amphinema
OTU952	2	0	4	0	0	0	0	0	0	0	0	0	4%|Basidiomycota_sp|SH236831.06FUk_Fungi;p_Basidiomycota;c_Basidiomycota_unidentified;o_Basidiomycota_unidentified_1;f_Basidiomycota_unidentified_1;g_Basidiomycota_unidentified_1_1
OTU953	2	0	3	0	0	0	0	0	0	0	0	0	4%|Naumovozyma_sp_QMW_2012|SH236489.06FUk_Fungi;p_Ascomycota;c_Saccharomycetes;o_Saccharomycetales;f_Saccharomycetaceae;g_Naumovozyma
OTU954	0	0	0	0	0	0	0	5	0	0	0	0	20%|Ramicandelaber_sp_HMH_2010b|SH237553.06FUk_Fungi;p_Zygomycota;c_Incertae_sedis_10;o_Kickxellales;f_Kickxellaceae;g_Ramicandelaber
OTU955	10	2	4	0	0	0	10	0	0	0	0	0	100%|Ascomycota_sp|SH235824.06FUk_Fungi;p_Ascomycota;c_Ascomycota_unidentified;o_Ascomycota_unidentified_1;f_Ascomycota_unidentified_1;g_Ascomycota_unidentified_1_1
OTU956	0	0	0	0	0	0	0	0	0	0	6	0	100%|Sporidiobolales_sp|SH228923.06FUk_Fungi;p_Basidiomycota;c_Microbotryomycetes;o_Sporidiobolales;f_Incertae_sedis_25;g_Incertae_sedis_25_unidentified
OTU957	0	0	0	0	0	0	0	0	0	0	0	6	8%|Tremellales_sp|SH229402.06FUk_Fungi;p_Basidiomycota;c_Tremellomycetes;o_Tremellales;f_Tremellales_unidentified;g_Tremellales_unidentified_1
OTU958	0	0	0	0	0	0	0	5	0	0	0	0	1%|Pezicula_frangulae|SH209328.06FUk_Fungi;p_Ascomycota;c_Leotiomycetes;o_Helotiales;f_Dermateaceae;g_Pezicula
OTU959	0	0	0	0	0	0	1	2	3	0	0	0	60%|Sordariales_sp|SH224745.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Sordariales;f_Sordariales_unidentified;g_Sordariales_unidentified_1
OTU960	0	0	5	0	0	0	0	0	0	0	0	0	12%|Raffaelea_quercivora|SH230480.06FUk_Fungi;p_Ascomycota;c_Sordariomycetes;o_Ophiostomatales;f_Ophiostomataceae;g_Raffaelea
OTU961	1	0	3	0	0	0	0	2	0	0	0	0	17%|Fungi_sp|SH235187.06FUk_Fungi;p_Fungi_unidentified;c_Fungi_unidentified_1;o_Fungi_unidentified_1;f_Fungi_unidentified_1_1;g_Fungi_unidentified_1_1
OTU962	0	5	0	0	0	0	0	0	0	0	0	0	19%|Ramicandelaber_sp_HMH_2010a|SH237136.06FUk_Fungi;p_Zygomycota;c_Incertae_sedis_10;o_Kickxellales;f_Kickxellaceae;g_Ramicandelaber
OTU963	0	0	0	0	0	0	4	1	0	0	0	0	78%|Orbiliaceae_sp|SH226642.06FUk_Fungi;p_Ascomycota;c_Orbiliomycetes;o_Orbiliales;f_Orbiliaceae;g_Orbiliaceae_unidentified
